fecha,cnae_cod,cnae_nombre,ccc_ultimo_dia,ccc_media_mes,trabajadores_erte_ultimo_dia,trabajadores_erte_media_mes,hombres_erte_ultimo_dia,mujeres_erte_ultimo_dia,hombres_erte_media_mes,mujeres_erte_media_mes
2020-09-01,27,Fabricación de material y equipo eléctrico,206,217.45,1379,1392.05,NA,NA,921.7,485.6
2020-09-01,28,Fabricación de maquinaria y equipo n.c.o.p.,693,728.25,4489,5015.45,NA,NA,974.9,417.15
2020-09-01,29,"Fabricación de vehículos de motor, remolques y semirremolques",275,303.7,3779,3955.1,NA,NA,3911.25,1104.2
2020-09-01,30,Fabricación de otro material de transporte,125,130.2,2305,2286.15,NA,NA,3088.5,866.6
2020-09-01,31,Fabricación de muebles,625,657.7,2187,2324,NA,NA,1844.3500000000001,441.8
2020-09-01,32,Otras industrias manufactureras,766,799.7,3029,3114.7999999999997,NA,NA,1693.05,630.95
2020-09-01,33,Reparación e instalación de maquinaria y equipo,858,898.25,3034,3227.2,NA,NA,1674.25,1440.5500000000002
2020-09-01,35,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",64,67.75,279,297.05,NA,NA,2497.8,729.4000000000001
2020-09-01,36,"Captación, depuración y distribución de agua",24,26.45,89,107.35,NA,NA,202.9,94.15
2020-09-01,37,Recogida y tratamiento de aguas residuales,13,13.5,27,28.75,NA,NA,73.75,33.6
2020-09-01,38,"Recogida, tratamiento y eliminación de residuos; valorización",143,155.75,621,678.5,NA,NA,23.25,5.5
2020-09-01,39,Actividades de descontaminación y otros servicios de gestión de residuos,18,17.5,34,35.1,NA,NA,485.05,193.45
2020-09-01,41,Construcción de edificios,2259,2385.9,5065,5347.95,NA,NA,20.099999999999998,15
2020-09-01,42,Ingeniería civil,135,150.2,357,391.8,NA,NA,3222.3999999999996,2125.55
2020-09-01,43,Actividades de construcción especializada,3885,4168.4,9215,10046.5,NA,NA,303.15,88.65
2020-09-01,45,Venta y reparación de vehículos de motor y motocicletas,6086,6427,14238,15253.099999999999,NA,NA,7611,2435.5
2020-09-01,46,"Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas",12925,13450.25,47498,49649.2,NA,NA,11430.4,3822.7
2020-09-01,47,"Comercio al por menor, excepto de vehículos de motor y motocicletas",24331,25414.85,59752,62221.2,NA,NA,30552.550000000003,19096.65
2020-09-01,49,Transporte terrestre y por tubería,6391,6803.25,20546,22348.85,NA,NA,20546.15,41675.05
2020-09-01,50,Transporte marítimo y por vías navegables interiores,328,322.95,1077,1125.05,NA,NA,18435.15,3913.7
2020-09-01,51,Transporte aéreo,154,157.45,14896,14505.5,NA,NA,713.0999999999999,411.95
2020-09-01,52,Almacenamiento y actividades anexas al transporte,1327,1378.7,11596,11022.6,NA,NA,7433.65,7071.85
2020-09-01,53,Actividades postales y de correos,255,264.1,867,926.85,NA,NA,6870.75,4151.85
2020-09-01,55,Servicios de alojamiento,7564,7588,116710,109171.79999999999,NA,NA,617.8,309.05
2020-09-01,56,Servicios de comidas y bebidas,40554,41987.35,136821,141649,NA,NA,48287.799999999996,60884
2020-09-01,58,Edición,502,530.55,3918,4315.2,NA,NA,68502.25,73146.75
2020-09-01,59,"Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical",612,627.1,2938,3149.95,NA,NA,2300.65,2014.5500000000002
2020-09-01,60,Actividades de programación y emisión de radio y televisión,202,208.85,1536,1578.55,NA,NA,1498.8,1651.15
2020-09-01,61,Telecomunicaciones,246,261.75,753,783.0999999999999,NA,NA,949.1,629.45
2020-09-01,62,"Programación, consultoría y otras actividades relacionadas con la informática",1146,1221.15,8462,9099.55,NA,NA,451.9,331.2
2020-09-01,63,Servicios de información,311,322.05,1660,1726.65,NA,NA,5732.200000000001,3367.35
2020-09-01,64,"Servicios financieros, excepto seguros y fondos de pensiones",186,198.15,1275,1311,NA,NA,825.05,901.6
2020-09-01,65,"Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria",38,41.2,85,96.44999999999999,NA,NA,618.0999999999999,692.9
2020-09-01,66,Actividades auxiliares a los servicios financieros y a los seguros,486,513.25,1963,2056.25,NA,NA,43.3,53.150000000000006
2020-09-01,68,Actividades inmobiliarias,2987,3109.7999999999997,6642,6919.5,NA,NA,707.8,1348.45
2020-09-01,69,Actividades jurídicas y de contabilidad,1932,2069.8999999999996,6858,7276.2,NA,NA,2562.75,4356.75
2020-09-01,70,Actividades de las sedes centrales; actividades de consultoría de gestión empresarial,850,891.9000000000001,4110,4285.6,NA,NA,2344.55,4931.65
2020-09-01,71,Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos,1578,1675.4499999999998,6652,7303.700000000001,NA,NA,1699,2586.6
2020-09-01,72,Investigación y desarrollo,162,178.75,730,898.55,NA,NA,4458.35,2845.35
2020-09-01,73,Publicidad y estudios de mercado,1876,1941.15,9168,9992.25,NA,NA,472.8,425.75
2020-09-01,74,"Otras actividades profesionales, científicas y técnicas",1177,1235.6000000000001,4254,4417.65,NA,NA,4439.15,5553.1
2020-09-01,75,Actividades veterinarias,96,111.65,156,206.95,NA,NA,1893.4,2524.25
2020-09-01,77,Actividades de alquiler,1993,2030.0500000000002,9015,9185.6,NA,NA,33,173.95
2020-09-01,78,Actividades relacionadas con el empleo,603,632.65,3305,3594.55,NA,NA,5547.049999999999,3638.55
2020-09-01,79,"Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos",3649,3695.85,24840,25236.949999999997,NA,NA,1528.35,2066.2
2020-09-01,80,Actividades de seguridad e investigación,249,271.4,1590,1650.5500000000002,NA,NA,7004.549999999999,18232.4
2020-09-01,81,Servicios a edificios y actividades de jardinería,2295,2442.1499999999996,10200,10848,NA,NA,1156.95,493.6
2020-09-01,82,Actividades administrativas de oficina y otras actividades auxiliares a las empresas,2370,2471.7000000000003,12642,13569.75,NA,NA,3395.15,7452.8499999999995
2020-09-01,84,Administración Pública y defensa; Seguridad Social obligatoria,35,37.400000000000006,145,266.65,NA,NA,6035.9,7533.85
2020-09-01,85,Educación,6953,7746.9,19950,24077.449999999997,NA,NA,97.15,169.5
2020-09-01,86,Actividades sanitarias,4872,5234.4000000000005,10305,11305,NA,NA,5873.6,18203.85
2020-09-01,87,Asistencia en establecimientos residenciales,196,210.8,765,857.0999999999999,NA,NA,2008.65,9296.35
2020-09-01,88,Actividades de servicios sociales sin alojamiento,1080,1171.25,4064,4557.5,NA,NA,230,627.1
2020-09-01,90,"Actividades de creación, artísticas y espectáculos",1227,1269.45,4450,4670.5,NA,NA,998.4,3559.1
2020-09-01,91,"Actividades de bibliotecas, archivos, museos y otras actividades culturales",222,238.4,1311,1366.55,NA,NA,2501.5,2169
2020-09-01,92,Actividades de juegos de azar y apuestas,1081,1126.85,4955,5156.0999999999995,NA,NA,522.1,844.45
2020-09-01,93,"Actividades deportivas, recreativas y de entretenimiento",5837,6077.9,23218,24147,NA,NA,2811.8,2344.3
2020-09-01,94,Actividades asociativas,1221,1300.85,3864,4117.4,NA,NA,12910.699999999999,11236.3
2020-09-01,95,"Reparación de ordenadores, efectos personales y artículos de uso doméstico",654,684.2,1364,1425.75,NA,NA,1523.0500000000002,2594.35
2020-09-01,96,Otros servicios personales,8175,8525.4,17864,18143.75,NA,NA,856.8499999999999,568.9
2020-09-01,97,Actividades de los hogares como empleadores de personal doméstico,47,47.75,120,118.25,NA,NA,4023.8,14119.949999999999
2020-09-01,98,Actividades de los hogares como productores de bienes y servicios para uso propio,0,0,0,0,NA,NA,66.15,52.1
2020-09-01,99,Actividades de organizaciones y organismos extraterritoriales,6,6,23,23.6,NA,NA,7,16.6
2020-10-01,01,"Agricultura, ganadería, caza y servicios relacionados con las mismas",208,207.2258064516129,490,496.2258064516129,321,169,NA,NA
2020-10-01,02,Silvicultura y explotación forestal,15,15.096774193548388,46,43.29032258064516,37,9,NA,NA
2020-10-01,03,Pesca y acuicultura,40,37.58064516129032,139,114.09677419354838,111,28,NA,NA
2020-10-01,05,"Extracción de antracita, hulla y lignito",1,1,2,2.5806451612903225,1,1,NA,NA
2020-10-01,06,Extracción de crudo de petróleo y gas natural,1,0.3225806451612903,1,0.3225806451612903,1,0,NA,NA
2020-10-01,07,Extracción de minerales metálicos,2,2.806451612903226,20,23.903225806451612,16,4,NA,NA
2020-10-01,08,Otras industrias extractivas,37,43.25806451612903,168,192.80645161290323,152,16,NA,NA
2020-10-01,09,Actividades de apoyo a las industrias extractivas,2,2.129032258064516,2,2.5806451612903225,1,1,NA,NA
2020-10-01,10,Industria de la alimentación,1770,1753.0645161290322,8052,7972.806451612903,4496,3556,NA,NA
2020-10-01,11,Fabricación de bebidas,486,465.19354838709677,1812,1637.8064516129032,1270,542,NA,NA
2020-10-01,12,Industria del tabaco,6,5.580645161290322,25,24.322580645161292,18,7,NA,NA
2020-10-01,13,Industria textil,420,427.0322580645161,2210,2368.7419354838707,1150,1060,NA,NA
2020-10-01,14,Confección de prendas de vestir,856,859.5483870967741,3673,3661.387096774193,766,2907,NA,NA
2020-10-01,15,Industria del cuero y del calzado,282,291.93548387096774,1327,1423.3548387096773,753,574,NA,NA
2020-10-01,16,"Industria de la madera y del corcho, excepto muebles; cestería y espartería",303,321.2903225806451,1363,1473.8387096774193,1040,323,NA,NA
2020-10-01,17,Industria del papel,148,157.74193548387098,889,1031.2903225806451,522,367,NA,NA
2020-10-01,18,Artes gráficas y reproducción de soportes grabados,1972,2001,7538,7746.032258064516,5011,2527,NA,NA
2020-10-01,19,Coquerías y refino de petróleo,0,0,0,0,0,0,NA,NA
2020-10-01,20,Industria química,271,286.7096774193549,1868,2074.2903225806454,1285,583,NA,NA
2020-10-01,21,Fabricación de productos farmacéuticos,18,18.70967741935484,472,460.93548387096774,116,356,NA,NA
2020-10-01,22,Fabricación de productos de caucho y plásticos,270,297.54838709677415,1400,1652.6774193548385,923,477,NA,NA
2020-10-01,23,Fabricación de otros productos minerales no metálicos,295,322.5161290322581,1606,1714.3225806451612,1150,456,NA,NA
2020-10-01,24,"Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones",157,175.8387096774194,1169,1814.2903225806451,967,202,NA,NA
2020-10-01,25,"Fabricación de productos metálicos, excepto maquinaria y equipo",1246,1332.6129032258063,5791,6562.225806451613,4630,1161,NA,NA
2020-10-01,26,"Fabricación de productos informáticos, electrónicos y ópticos",117,121.48387096774194,664,664.3870967741937,462,202,NA,NA
2020-10-01,27,Fabricación de material y equipo eléctrico,159,161.70967741935485,1175,1195.741935483871,798,377,NA,NA
2020-10-01,28,Fabricación de maquinaria y equipo n.c.o.p.,545,582.483870967742,3344,3838.4193548387098,2613,731,NA,NA
2020-10-01,29,"Fabricación de vehículos de motor, remolques y semirremolques",151,175.96774193548387,904,2530.290322580645,721,183,NA,NA
2020-10-01,30,Fabricación de otro material de transporte,111,111.58064516129032,1899,2282.1612903225805,1456,443,NA,NA
2020-10-01,31,Fabricación de muebles,382,407.7096774193548,1508,1653.2903225806451,1109,399,NA,NA
2020-10-01,32,Otras industrias manufactureras,546,567.3548387096774,2327,2331.6129032258063,1220,1107,NA,NA
2020-10-01,33,Reparación e instalación de maquinaria y equipo,595,618.741935483871,2495,2593.451612903226,1980,515,NA,NA
2020-10-01,35,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",55,55.064516129032256,265,263.7096774193548,192,73,NA,NA
2020-10-01,36,"Captación, depuración y distribución de agua",16,15.67741935483871,70,65.83870967741936,55,15,NA,NA
2020-10-01,37,Recogida y tratamiento de aguas residuales,6,6.483870967741936,19,14.193548387096774,15,4,NA,NA
2020-10-01,38,"Recogida, tratamiento y eliminación de residuos; valorización",104,107.5483870967742,481,494.51612903225805,351,130,NA,NA
2020-10-01,39,Actividades de descontaminación y otros servicios de gestión de residuos,11,11.677419354838708,18,19.70967741935484,10,8,NA,NA
2020-10-01,41,Construcción de edificios,1489,1544.6451612903227,3476,3656.451612903226,2010,1466,NA,NA
2020-10-01,42,Ingeniería civil,81,82.12903225806453,167,178.8709677419355,130,37,NA,NA
2020-10-01,43,Actividades de construcción especializada,2444,2572.1935483870966,5656,6046.709677419355,4320,1336,NA,NA
2020-10-01,45,Venta y reparación de vehículos de motor y motocicletas,4099,4237.129032258064,10307,10507.774193548386,7943,2364,NA,NA
2020-10-01,46,"Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas",10002,10049.129032258064,39362,37892.77419354839,24861,14501,NA,NA
2020-10-01,47,"Comercio al por menor, excepto de vehículos de motor y motocicletas",19867,19586.1935483871,57238,51918.74193548387,17733,39505,NA,NA
2020-10-01,49,Transporte terrestre y por tubería,6178,6133.1612903225805,16946,17031.516129032258,14135,2811,NA,NA
2020-10-01,50,Transporte marítimo y por vías navegables interiores,295,293.38709677419354,1029,1031.032258064516,632,397,NA,NA
2020-10-01,51,Transporte aéreo,177,184.61290322580646,16744,17008.290322580644,8775,7969,NA,NA
2020-10-01,52,Almacenamiento y actividades anexas al transporte,1176,1205.7419354838707,11726,12411.41935483871,7395,4331,NA,NA
2020-10-01,53,Actividades postales y de correos,181,187.48387096774195,560,604.6451612903226,380,180,NA,NA
2020-10-01,55,Servicios de alojamiento,8945,8625.90322580645,110473,109719.3870967742,49930,60543,NA,NA
2020-10-01,56,Servicios de comidas y bebidas,49896,42593.35483870968,206764,165520.93548387097,102712,104052,NA,NA
2020-10-01,58,Edición,386,395.7096774193549,3192,3227.548387096774,1628,1564,NA,NA
2020-10-01,59,"Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical",535,542.0322580645161,3539,3201.0967741935483,1620,1919,NA,NA
2020-10-01,60,Actividades de programación y emisión de radio y televisión,172,173.38709677419354,1423,1444.6774193548388,846,577,NA,NA
2020-10-01,61,Telecomunicaciones,181,186.25806451612902,565,595.4193548387098,329,236,NA,NA
2020-10-01,62,"Programación, consultoría y otras actividades relacionadas con la informática",798,817.5161290322582,5919,6076.677419354839,3678,2241,NA,NA
2020-10-01,63,Servicios de información,228,231.4193548387097,1101,1193.1290322580644,540,561,NA,NA
2020-10-01,64,"Servicios financieros, excepto seguros y fondos de pensiones",130,129.80645161290323,955,948,438,517,NA,NA
2020-10-01,65,"Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria",22,23.38709677419355,46,42.80645161290323,23,23,NA,NA
2020-10-01,66,Actividades auxiliares a los servicios financieros y a los seguros,287,292.45161290322585,1023,1074.258064516129,358,665,NA,NA
2020-10-01,68,Actividades inmobiliarias,2198,2236.5806451612902,4928,4974.903225806452,1888,3040,NA,NA
2020-10-01,69,Actividades jurídicas y de contabilidad,1129,1166.032258064516,4363,4497.677419354839,1526,2837,NA,NA
2020-10-01,70,Actividades de las sedes centrales; actividades de consultoría de gestión empresarial,621,635.1935483870968,3126,3158.258064516129,1242,1884,NA,NA
2020-10-01,71,Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos,1034,1079.5483870967741,4441,4770.25806451613,2674,1767,NA,NA
2020-10-01,72,Investigación y desarrollo,105,113.48387096774192,439,520.4516129032259,223,216,NA,NA
2020-10-01,73,Publicidad y estudios de mercado,1427,1469.9032258064515,6739,6890.41935483871,3019,3720,NA,NA
2020-10-01,74,"Otras actividades profesionales, científicas y técnicas",879,902.2903225806451,3613,3630.5483870967746,1488,2125,NA,NA
2020-10-01,75,Actividades veterinarias,53,53,91,91.06451612903226,19,72,NA,NA
2020-10-01,77,Actividades de alquiler,1755,1765.5483870967741,8401,8328.870967741936,5019,3382,NA,NA
2020-10-01,78,Actividades relacionadas con el empleo,430,444.3225806451613,2404,2341.6451612903224,1170,1234,NA,NA
2020-10-01,79,"Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos",3862,3884.516129032258,24657,25750.74193548387,6625,18032,NA,NA
2020-10-01,80,Actividades de seguridad e investigación,167,172.64516129032256,1291,1352.5806451612905,917,374,NA,NA
2020-10-01,81,Servicios a edificios y actividades de jardinería,1957,1935.774193548387,9725,9272.709677419354,3081,6644,NA,NA
2020-10-01,82,Actividades administrativas de oficina y otras actividades auxiliares a las empresas,2026,2055.9032258064517,10898,11017,4820,6078,NA,NA
2020-10-01,84,Administración Pública y defensa; Seguridad Social obligatoria,31,30.258064516129032,377,379.09677419354836,145,232,NA,NA
2020-10-01,85,Educación,4037,4070.548387096774,10836,10522.16129032258,3235,7601,NA,NA
2020-10-01,86,Actividades sanitarias,2969,3065.548387096774,7078,7188.806451612903,1379,5699,NA,NA
2020-10-01,87,Asistencia en establecimientos residenciales,165,165.16129032258064,780,748.7741935483872,212,568,NA,NA
2020-10-01,88,Actividades de servicios sociales sin alojamiento,725,742.0322580645161,2468,2575.9032258064517,596,1872,NA,NA
2020-10-01,90,"Actividades de creación, artísticas y espectáculos",1148,1157.0645161290322,4327,4253.451612903225,2365,1962,NA,NA
2020-10-01,91,"Actividades de bibliotecas, archivos, museos y otras actividades culturales",211,202.4516129032258,1592,1390.1290322580644,627,965,NA,NA
2020-10-01,92,Actividades de juegos de azar y apuestas,1059,952,8070,6415.129032258064,4536,3534,NA,NA
2020-10-01,93,"Actividades deportivas, recreativas y de entretenimiento",5409,4930.290322580645,30038,23092.838709677417,16064,13974,NA,NA
2020-10-01,94,Actividades asociativas,938,861.6451612903224,2622,2521.548387096774,939,1683,NA,NA
2020-10-01,95,"Reparación de ordenadores, efectos personales y artículos de uso doméstico",466,469.9032258064516,1049,1034.8387096774195,609,440,NA,NA
2020-10-01,96,Otros servicios personales,8117,7484.032258064516,20389,18085.483870967742,4341,16048,NA,NA
2020-10-01,97,Actividades de los hogares como empleadores de personal doméstico,41,41,110,110.90322580645162,64,46,NA,NA
2020-10-01,98,Actividades de los hogares como productores de bienes y servicios para uso propio,0,0,0,0,0,0,NA,NA
2020-10-01,99,Actividades de organizaciones y organismos extraterritoriales,4,3.709677419354839,26,25.709677419354836,9,17,NA,NA
2020-11-01,01,"Agricultura, ganadería, caza y servicios relacionados con las mismas",212,213.39999999999998,490,501.1333333333333,328,162,NA,NA
2020-11-01,02,Silvicultura y explotación forestal,16,15.866666666666667,45,44.93333333333333,36,9,NA,NA
2020-11-01,03,Pesca y acuicultura,38,40.53333333333333,109,130.36666666666667,84,25,NA,NA
2020-11-01,05,"Extracción de antracita, hulla y lignito",1,1,2,2,1,1,NA,NA
2020-11-01,06,Extracción de crudo de petróleo y gas natural,0,0.03333333333333333,0,0.03333333333333333,0,0,NA,NA
2020-11-01,07,Extracción de minerales metálicos,2,2,19,19.066666666666666,16,3,NA,NA
2020-11-01,08,Otras industrias extractivas,34,33.266666666666666,167,165.16666666666669,151,16,NA,NA
2020-11-01,09,Actividades de apoyo a las industrias extractivas,2,2,2,2,1,1,NA,NA
2020-11-01,10,Industria de la alimentación,1839,1842.4,8372,8513.066666666666,4692,3680,NA,NA
2020-11-01,11,Fabricación de bebidas,563,552.7333333333333,2280,2234.333333333333,1638,642,NA,NA
2020-11-01,12,Industria del tabaco,6,6,25,25.266666666666666,19,6,NA,NA
2020-11-01,13,Industria textil,414,416.4,2142,2166.3,1111,1031,NA,NA
2020-11-01,14,Confección de prendas de vestir,849,854.0666666666666,3772,3758.2666666666664,810,2962,NA,NA
2020-11-01,15,Industria del cuero y del calzado,276,279.7,1436,1401.8666666666668,780,656,NA,NA
2020-11-01,16,"Industria de la madera y del corcho, excepto muebles; cestería y espartería",291,299,1319,1365.5666666666666,1002,317,NA,NA
2020-11-01,17,Industria del papel,143,147.56666666666666,824,875.2333333333333,491,333,NA,NA
2020-11-01,18,Artes gráficas y reproducción de soportes grabados,1929,1943.6999999999998,7216,7327.066666666667,4769,2447,NA,NA
2020-11-01,19,Coquerías y refino de petróleo,0,0,0,0,0,0,NA,NA
2020-11-01,20,Industria química,257,263.1,1792,1822.4666666666667,1256,536,NA,NA
2020-11-01,21,Fabricación de productos farmacéuticos,17,17,464,466.16666666666663,114,350,NA,NA
2020-11-01,22,Fabricación de productos de caucho y plásticos,261,263.03333333333336,1261,1309.2333333333331,834,427,NA,NA
2020-11-01,23,Fabricación de otros productos minerales no metálicos,281,283.2,1399,1384,972,427,NA,NA
2020-11-01,24,"Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones",152,153.7,837,853.9000000000001,669,168,NA,NA
2020-11-01,25,"Fabricación de productos metálicos, excepto maquinaria y equipo",1181,1199.0666666666666,5487,5499.566666666667,4354,1133,NA,NA
2020-11-01,26,"Fabricación de productos informáticos, electrónicos y ópticos",116,118.76666666666665,606,620.4666666666667,416,190,NA,NA
2020-11-01,27,Fabricación de material y equipo eléctrico,151,152.3,1035,1047.6,699,336,NA,NA
2020-11-01,28,Fabricación de maquinaria y equipo n.c.o.p.,534,539.2333333333333,3154,3198.7000000000003,2451,703,NA,NA
2020-11-01,29,"Fabricación de vehículos de motor, remolques y semirremolques",140,142.16666666666669,1526,1102.5666666666666,1259,267,NA,NA
2020-11-01,30,Fabricación de otro material de transporte,92,96.60000000000001,1332,1399.3,1045,287,NA,NA
2020-11-01,31,Fabricación de muebles,366,369.3333333333333,1369,1410.8333333333333,997,372,NA,NA
2020-11-01,32,Otras industrias manufactureras,536,537.0666666666666,2329,2331.6,1212,1117,NA,NA
2020-11-01,33,Reparación e instalación de maquinaria y equipo,589,593.8333333333334,2500,2536.8,1986,514,NA,NA
2020-11-01,35,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",57,57.3,272,275.06666666666666,198,74,NA,NA
2020-11-01,36,"Captación, depuración y distribución de agua",18,17.933333333333334,84,92.23333333333332,66,18,NA,NA
2020-11-01,37,Recogida y tratamiento de aguas residuales,6,6,17,17,13,4,NA,NA
2020-11-01,38,"Recogida, tratamiento y eliminación de residuos; valorización",98,100.03333333333335,468,476.4333333333334,345,123,NA,NA
2020-11-01,39,Actividades de descontaminación y otros servicios de gestión de residuos,11,11.1,18,18.1,11,7,NA,NA
2020-11-01,41,Construcción de edificios,1434,1463.3666666666668,3334,3398.666666666667,1922,1412,NA,NA
2020-11-01,42,Ingeniería civil,75,76.16666666666666,164,168.03333333333333,130,34,NA,NA
2020-11-01,43,Actividades de construcción especializada,2325,2362.1666666666665,5269,5370.8,4018,1251,NA,NA
2020-11-01,45,Venta y reparación de vehículos de motor y motocicletas,4118,4113.866666666667,10880,10787.433333333332,8403,2477,NA,NA
2020-11-01,46,"Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas",10149,10181.966666666667,40894,41204.23333333334,26262,14632,NA,NA
2020-11-01,47,"Comercio al por menor, excepto de vehículos de motor y motocicletas",20568,20795.633333333335,62506,63261.566666666666,18662,43844,NA,NA
2020-11-01,49,Transporte terrestre y por tubería,6092,6118.9,16429,16642.333333333336,13728,2701,NA,NA
2020-11-01,50,Transporte marítimo y por vías navegables interiores,290,290.06666666666666,1015,1017.2333333333333,621,394,NA,NA
2020-11-01,51,Transporte aéreo,177,175.06666666666666,16234,16482.966666666667,8536,7698,NA,NA
2020-11-01,52,Almacenamiento y actividades anexas al transporte,1140,1150.8,10805,11063.133333333333,6861,3944,NA,NA
2020-11-01,53,Actividades postales y de correos,172,173.13333333333333,528,537.1333333333333,360,168,NA,NA
2020-11-01,55,Servicios de alojamiento,9289,9277.566666666666,108402,109561.33333333334,49063,59339,NA,NA
2020-11-01,56,Servicios de comidas y bebidas,55643,55896.8,226008,230810.43333333335,110700,115308,NA,NA
2020-11-01,58,Edición,384,386.73333333333335,3122,3147.3,1617,1505,NA,NA
2020-11-01,59,"Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical",542,545.0666666666667,3948,3861.2,1798,2150,NA,NA
2020-11-01,60,Actividades de programación y emisión de radio y televisión,170,170.96666666666667,1401,1409.5,835,566,NA,NA
2020-11-01,61,Telecomunicaciones,170,173.9,533,548.5,306,227,NA,NA
2020-11-01,62,"Programación, consultoría y otras actividades relacionadas con la informática",763,768.4333333333334,5182,5269.033333333333,3260,1922,NA,NA
2020-11-01,63,Servicios de información,220,222.13333333333333,1083,1087.5666666666666,521,562,NA,NA
2020-11-01,64,"Servicios financieros, excepto seguros y fondos de pensiones",127,126.43333333333334,795,838.7333333333333,337,458,NA,NA
2020-11-01,65,"Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria",21,21.53333333333333,44,44.66666666666667,22,22,NA,NA
2020-11-01,66,Actividades auxiliares a los servicios financieros y a los seguros,283,284.7,995,1024.6,352,643,NA,NA
2020-11-01,68,Actividades inmobiliarias,2172,2188.0333333333333,4881,4933.2,1859,3022,NA,NA
2020-11-01,69,Actividades jurídicas y de contabilidad,1068,1086.0666666666666,4110,4197.833333333333,1451,2659,NA,NA
2020-11-01,70,Actividades de las sedes centrales; actividades de consultoría de gestión empresarial,615,616.4333333333333,3108,3117.9,1242,1866,NA,NA
2020-11-01,71,Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos,977,990.2333333333333,3983,4081.533333333333,2380,1603,NA,NA
2020-11-01,72,Investigación y desarrollo,104,104.26666666666665,442,432,240,202,NA,NA
2020-11-01,73,Publicidad y estudios de mercado,1381,1397.2666666666667,6323,6443,2832,3491,NA,NA
2020-11-01,74,"Otras actividades profesionales, científicas y técnicas",821,831.8333333333333,3295,3333.0333333333338,1369,1926,NA,NA
2020-11-01,75,Actividades veterinarias,51,53.766666666666666,88,91.7,18,70,NA,NA
2020-11-01,77,Actividades de alquiler,1724,1735.6333333333334,8341,8404.6,4993,3348,NA,NA
2020-11-01,78,Actividades relacionadas con el empleo,408,411.33333333333337,2267,2340.233333333333,1130,1137,NA,NA
2020-11-01,79,"Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos",3846,3857.3,24316,24474.666666666664,6556,17760,NA,NA
2020-11-01,80,Actividades de seguridad e investigación,165,167.5,1232,1281.8333333333335,850,382,NA,NA
2020-11-01,81,Servicios a edificios y actividades de jardinería,1978,1999.4666666666667,9869,10062.533333333333,3062,6807,NA,NA
2020-11-01,82,Actividades administrativas de oficina y otras actividades auxiliares a las empresas,1976,2006.2333333333331,10542,10738.333333333334,4801,5741,NA,NA
2020-11-01,84,Administración Pública y defensa; Seguridad Social obligatoria,29,29.866666666666667,372,375.5,145,227,NA,NA
2020-11-01,85,Educación,3941,4037.1,10695,11258.733333333334,3268,7427,NA,NA
2020-11-01,86,Actividades sanitarias,2815,2869.4666666666667,6473,6668.133333333334,1226,5247,NA,NA
2020-11-01,87,Asistencia en establecimientos residenciales,155,158.43333333333334,737,754.0999999999999,207,530,NA,NA
2020-11-01,88,Actividades de servicios sociales sin alojamiento,693,708.3666666666667,2374,2517.9666666666667,609,1765,NA,NA
2020-11-01,90,"Actividades de creación, artísticas y espectáculos",1128,1138.3666666666666,4136,4233.333333333333,2251,1885,NA,NA
2020-11-01,91,"Actividades de bibliotecas, archivos, museos y otras actividades culturales",225,222.76666666666668,1638,1616.7666666666667,650,988,NA,NA
2020-11-01,92,Actividades de juegos de azar y apuestas,1179,1156.1333333333332,9206,8987.533333333333,5174,4032,NA,NA
2020-11-01,93,"Actividades deportivas, recreativas y de entretenimiento",5689,5781.866666666667,31510,32936.96666666667,17086,14424,NA,NA
2020-11-01,94,Actividades asociativas,960,967.8666666666668,2742,2786.733333333333,1033,1709,NA,NA
2020-11-01,95,"Reparación de ordenadores, efectos personales y artículos de uso doméstico",473,475.2,1109,1105.4333333333334,665,444,NA,NA
2020-11-01,96,Otros servicios personales,7743,7994.666666666668,19238,20074.166666666664,4192,15046,NA,NA
2020-11-01,97,Actividades de los hogares como empleadores de personal doméstico,41,41,102,102.13333333333333,59,43,NA,NA
2020-11-01,98,Actividades de los hogares como productores de bienes y servicios para uso propio,0,0,0,0,0,0,NA,NA
